canonical_event_id,training_domain_relevance_status,human_review_required,source_dataset,source_record_id,evidence_field,evidence_value,evidence_used_for_machine_status,evidence_role,source_payload_sha256,event_source_payload_sha256s_json,binding_artifact_path,binding_artifact_sha256,source_annotation_is_production_authority,classification_rule
COVAPIE_CYS_SG_EVENT_V1:1F8M:C:CYS:191-:SG:J:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002056,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:C:CYS:191-:SG:J:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002056,source_annotations.reaction,inhibitor,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:C:CYS:191-:SG:J:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002056,source_annotations.warhead,α-halomethyl_Ketone,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:C:CYS:191-:SG:J:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1F8M:covale3,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:D:CYS:191-:SG:L:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002057,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:D:CYS:191-:SG:L:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002057,source_annotations.reaction,inhibitor,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:D:CYS:191-:SG:L:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002057,source_annotations.warhead,α-halomethyl_Ketone,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1F8M:D:CYS:191-:SG:L:PYR:CB,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1F8M:covale4,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1FJ8:A:CYS:163-:SG:E:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_COVPDB,CovPDB_complexes/1fj8/1fj8.pdb#LINK00656,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:A:CYS:163-:SG:E:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_RCSB_PDB_DIRECT,1FJ8:covale1,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:B:CYS:163-:SG:F:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_COVPDB,CovPDB_complexes/1fj8/1fj8.pdb#LINK00657,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:B:CYS:163-:SG:F:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_RCSB_PDB_DIRECT,1FJ8:covale2,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:C:CYS:163-:SG:G:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_COVPDB,CovPDB_complexes/1fj8/1fj8.pdb#LINK00658,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:C:CYS:163-:SG:G:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_RCSB_PDB_DIRECT,1FJ8:covale3,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:D:CYS:163-:SG:H:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_COVPDB,CovPDB_complexes/1fj8/1fj8.pdb#LINK00659,source_annotations.covalent_event,explicit PDB LINK CYS-SG to ligand endpoint,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FJ8:D:CYS:163-:SG:H:CER:C2,TASK_RELEVANCE_EVIDENCE_INSUFFICIENT,true,SOURCE_RCSB_PDB_DIRECT,1FJ8:covale4,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""dbe086497d6d592f9768a6e99951fb56f404dca37e93f3b35eca6741988ad876""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,NO_SPECIALIST_REACTION_FIELD; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:218-:SG:B:DTT:S4,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_COVBINDERINPDB,CBR003143,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:218-:SG:B:DTT:S4,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_COVBINDERINPDB,CBR003143,source_annotations.reaction,linker,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:218-:SG:B:DTT:S4,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_COVBINDERINPDB,CBR003143,source_annotations.warhead,Thiol,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:218-:SG:B:DTT:S4,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_RCSB_PDB_DIRECT,1FVG:covale8,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:72-:SG:B:DTT:S1,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_COVBINDERINPDB,CBR003142,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:72-:SG:B:DTT:S1,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_COVBINDERINPDB,CBR003142,source_annotations.reaction,linker,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:72-:SG:B:DTT:S1,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_COVBINDERINPDB,CBR003142,source_annotations.warhead,Thiol,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1FVG:A:CYS:72-:SG:B:DTT:S1,TASK_RELEVANCE_HUMAN_REVIEW_REQUIRED,true,SOURCE_RCSB_PDB_DIRECT,1FVG:covale5,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_NOT_MACHINE_DISPOSITIVE; HUMAN REVIEW REQUIRED
COVAPIE_CYS_SG_EVENT_V1:1GSN:A:CYS:58-:SG:D:GSH:SG2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002080,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1GSN:A:CYS:58-:SG:D:GSH:SG2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002080,source_annotations.reaction,inhibitor,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1GSN:A:CYS:58-:SG:D:GSH:SG2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_COVBINDERINPDB,CBR002080,source_annotations.warhead,Unclassified,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1GSN:A:CYS:58-:SG:D:GSH:SG2,COVALENT_SMALL_MOLECULE_TASK_RELEVANCE_SUPPORTED,true,SOURCE_RCSB_PDB_DIRECT,1GSN:covale1,source_annotations.covalent_event,covalent bond,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,,"[""529ad6303fb044ae85e2c5dc37845c722f2a65715a19a504426f3c03a44e2aaf"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_IN_EXACT_SUPPORTING_VOCABULARY
COVAPIE_CYS_SG_EVENT_V1:1HVY:A:CYS:195-:SG:F:UMP:C6,LIKELY_BIOCHEMICAL_OR_NON_TARGET_GENERATION_EVENT,true,SOURCE_COVBINDERINPDB,CBR001322,source_annotations.covalent_event,curated residue-binder reaction record,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_EQUALS_SUBSTRATE; LIKELY STATUS ONLY
COVAPIE_CYS_SG_EVENT_V1:1HVY:A:CYS:195-:SG:F:UMP:C6,LIKELY_BIOCHEMICAL_OR_NON_TARGET_GENERATION_EVENT,true,SOURCE_COVBINDERINPDB,CBR001322,source_annotations.reaction,substrate,true,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_EQUALS_SUBSTRATE; LIKELY STATUS ONLY
COVAPIE_CYS_SG_EVENT_V1:1HVY:A:CYS:195-:SG:F:UMP:C6,LIKELY_BIOCHEMICAL_OR_NON_TARGET_GENERATION_EVENT,true,SOURCE_COVBINDERINPDB,CBR001322,source_annotations.warhead,Uridine,false,SUPPORTING_TRIAGE_EVIDENCE_ONLY,c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a,"[""6d05249c83ad24589fd4280c2a8e5665d839cf8ee6c33b5ea0949b40fbe04220"",""82024a09e608af3198f770e932d9900dd8d185f4ccc5a37c6e9edfff91944742"",""c039f9d5010a5957f696533402948cbc010dccba13f62bfe0f38d1365332553a""]",data/derived/covalent_small/covapie_bulk_cys_sg_dataset_expansion_v1/bulk_pilot_v1/cross_source_canonical_event_manifest_v1.json,d3f35987af92fca669b85d62a86914c7a01bf35d867c4a779e7fc08e76445dae,false,SPECIALIST_REACTION_FIELD_EQUALS_SUBSTRATE; LIKELY STATUS ONLY
